normal_id_02_00000000.wav,0.0007977762880548317
normal_id_02_00000001.wav,0.000886761859727274
normal_id_02_00000002.wav,0.0008328038811284016
normal_id_02_00000003.wav,0.000897744519417327
normal_id_02_00000004.wav,0.0008434738807913462
normal_id_02_00000005.wav,0.0008445801602829666
normal_id_02_00000006.wav,0.0008332580907800478
normal_id_02_00000007.wav,0.0008429382730420161
normal_id_02_00000008.wav,0.0008094769976231309
normal_id_02_00000009.wav,0.0008580833964339013
normal_id_02_00000010.wav,0.00081600232602241
normal_id_02_00000011.wav,0.0008374752133584743
normal_id_02_00000012.wav,0.0008746404933265794
normal_id_02_00000013.wav,0.0008321504787058632
normal_id_02_00000014.wav,0.0008041957508460207
normal_id_02_00000015.wav,0.0008342315461710827
normal_id_02_00000016.wav,0.0007995246950148445
normal_id_02_00000017.wav,0.0008237467639621841
normal_id_02_00000018.wav,0.00082449525230588
normal_id_02_00000019.wav,0.0008405896985596341
normal_id_02_00000020.wav,0.000854873046368827
normal_id_02_00000021.wav,0.0008136439777269633
normal_id_02_00000022.wav,0.0009021059066015689
normal_id_02_00000023.wav,0.0008725063041599541
normal_id_02_00000024.wav,0.0008024544141637461
normal_id_02_00000025.wav,0.0008235532103558304
normal_id_02_00000026.wav,0.0009117130128656424
normal_id_02_00000027.wav,0.000854107389166127
normal_id_02_00000028.wav,0.0008430246235688297
normal_id_02_00000029.wav,0.0008329528985344095
normal_id_02_00000030.wav,0.0008948808414322643
normal_id_02_00000031.wav,0.0008723788270503408
normal_id_02_00000032.wav,0.0008201547920774896
normal_id_02_00000033.wav,0.0008790412481932291
normal_id_02_00000034.wav,0.0008043536799285936
normal_id_02_00000035.wav,0.0008373254911377359
normal_id_02_00000036.wav,0.000806582631954025
normal_id_02_00000037.wav,0.0008083064294424935
normal_id_02_00000038.wav,0.0008601586491260375
normal_id_02_00000039.wav,0.0008331394469231154
normal_id_02_00000040.wav,0.0008170330389945762
normal_id_02_00000041.wav,0.0008779168944370736
normal_id_02_00000042.wav,0.0008785614527924987
normal_id_02_00000043.wav,0.0008583224143964915
normal_id_02_00000044.wav,0.0008897447793925793
normal_id_02_00000045.wav,0.0008632882607727112
normal_id_02_00000046.wav,0.0008062777994255515
normal_id_02_00000047.wav,0.0008718345184652943
